user_id,stars,text,date
LvcF80vNyPTwgExhg6VkfQ,5,"Our main course, lobster ravioli was very delicious! As well as the lobster bisque! The French onion soup was very 'brothy' & the calamari was room temperature and salty. All of the staff were all friendly & super accommodating! Our server Jessy was fun & made our dining experience at Arielle's wonderful!",2021-06-29 11:10:46
6quc0G3JzmPxTYGuTNZfBw,5,"This is a great Italian restaurant that is so close to my house I'm mad that I didn't come here earlier. The appetizers are delicious, the entrées are scrumptious, and the pizza which I didn't have looks really great too. The special of the day is the fish covered with risotto mozzarella, with the pomegranate reduction and looks fantastic. I recommend this restaurant to anyone who loves great Italian food!",2021-02-13 01:48:21
hNyc6qXw2_M2OE1l0Ne3NA,1,"Used to go here every week. Won't go again. Make sure you check your bag before you leave. I called after getting home and didn't have all my food so not enough food for my family. The assistant manager I think her name was Huang said she would replace the meal and just to come in. I went in a couple of weeks later and the person in charge asked for my receipt, I didn't have it, didn't know I was supposed to. She would not honor the offer. This was after the first visit putting in my order online and having to wait 1 1/2 hours before I could pick it up and waiting another 1/2 hour once I got there. This time I waited over 1/2 hour to not get my order. Won't go back.",2020-06-03 00:49:05
bAGyBF4pYjQKsPSa19TcIw,1,"DO NOT LEASE HERE
I've lived at this location for over a year and I cannot wait to leave. 
Over the past year I have filed more than one noise complaint (3 in person, 15 on the phone)  do to my upstairs neighbors. At one point, they had their music (specifically the base) so loud that my desktop monitor that was mounted on the wall fell off because my whole apartment was vibrating. This is particularly annoying because I lived in the ""quiet building"" that does claimed to have a zero tolerance policy for noise. 
The management is absolutely awful. They have never done anything to help with the noise or any other issue that has come up. 
The latest in the long list of sub-par management has been their handling of an apartment fire that resulted in a flood (from the sprinklers) in half a dozen different apartments (including mine). The water came through the walls and flooded my bedroom, soaking my shoes and clothes. The management staff, instead of immediately getting in touch with me, decided to send in a restoration team that put all of my wet clothes into piles to set there and develop mildew. These crews gave me absolutely no time to grab my stuff or move it myself, and instead, a bunch of strange men touched every single one of my belongings and moved them for me. 
The cadence did not offer to move me to a hotel or anywhere else, nor provide me with a project time frame of how long the repairs would take. The only answer I got were from the contractors that came in to rip up carpet, base boards, dry wall, and insulation. When I asked them what was happening, they responded with ""there's black mold in the walls that is not from the flood."" meaning the poor construction of the building left me exposed to black mold for god only knows how long. 
My issue with this stems from the fact that not only is this bad for my health, but I was informed of it through a THIRD PARTY rather than from the MANAGEMENT STAFF who are supposed to be responsible for handling all of these issues. 
I called them, my insurance agent called them, my lawyer called them, even my mother called them, and they have not returned a single phone call or email. 
Today, I handed them a 5 days notice that I would be terminating my lease due to health related hazards and I will be moving out within the next three days. I have never been more relieved in my life. 

TL;DR the management sucks, the building is not safe, I HIGHLY recommend you do not live here. The amenities are nice, proximity to downtown is nice, but it is not worth the headache.",2018-03-20 23:42:42
tbph2wXUt9deej0AzMFtlQ,5,My son broke his LCD screen for his Chromebook. They were able to get a replacement screen quickly and then repaired within 48 hours of me dropping it off. Everybody in there was super friendly. Will definitely go back again. Fair prices also.,2020-08-18 15:04:25
jOHpHgjQ6YyjRxxcfpbCsA,5,"Food is fresh and delicious! Must try the potato salad, it is kick A$$! Turkey Ruben is A+",2021-12-27 19:21:16
PGOY-ncw_bfJ8wdkJY1ETA,1,"Girlfriend wanted a burger and usually don't eat-out for the specific reasons I'm going to mention. I ordered three burgers and only upon arriving at home, saw that there were only two. Checked the receipt and was only charged for two, which was a relief. Anyway, unwrapped both burgers and the lettuce was DISGUSTING! Thankfully, I saw this before biting into the burger, or else I would've thrown-up. Girlfriend couldn't eat hers either and just ended-up throwing them away. The potato salad was good, but that's about it. Guess I was there at a slow time and they wanted to dump bad food on me. Can't get the picture of this lettuce out of my head.",2021-12-21 03:38:17
m-wtpmttxRLm4dDQ6gFYmA,1,"NO STARS HERE!!!
Here is what we ordered and this is what we received for approximately $106.00. You are seeing a Key Lime pie that's advertised as enough to share for two people.  Pinto Beans. Potato Salad. Collard greens. They are real tough and chewy. Not how we like them at all. We had to trash those. Corn bread. A half pound of Pork Ribs. Do you see that. You can barely see it. Very small portion for the price. They were tender but not much flavor. 6  naked chicken wings. They were alright. I had the Truffle Mac and Cheese. The Pasta had no flavor at all. You could taste a little bit of the truffle but really could only find flavor in the cheese. Now take a good look at the Holy Trinity that was $35.00. Ribs, sausage, and brisket. Don't waste your money. Look at it! The Brisket was tender but once again, no flavor, same for the ribs as stated before, the sausage, idk it tasted like it had gone bad . And the customer service was poor. Jason who was answering the phone this day, hung up on me three times as I attempted to place an order. I was persistent and would call right back. Finally on the fourth try he said hello. I asked why he continued to disconnect the line and he blamed it on not knowing how to use the phone system. Now MANAGEMENT, I ask you, how many customers have you lost because of this? If he was busy he could have answered and possibly said, ""please hold"", anything instead of hanging up on a paying customer. I should have gone elsewhere after the first disconnect. I truly wish that I had. There are too many good restaurants in King of Prussia with better food, better prices, good portions and great customer service. I will not be going back. They were recently advertised on TV and given a good review. Maybe that was for TV because look at the food. Does it look appealing to you? Look at the undercooked greens, the very small portion of ribs, etc. No way is that a half pound, on the worst scale. Unbelievable!!! Save your money and your time. It's not worth it. I wasted my hard earned money. Don't waste yours. Prior to going here I told so many people to try this place. I'm sorry if I don't catch you in time to tell you of my experience. Look, you can get better barbecue at Dwights and Deke's. Tender, juicy, great portions, flavorful, great customer service, and cost effective. Save your money and time don't go and be as disappointed as me and my family.  They don't deserve any stars. Everything that looks good to you is not good for you. Don't let the outside building structure and the hoopla fool you. My food was not good. Jason tried to push me to order online. Why??? When we arrived at the restaurant it was empty so why wasn't I given royal treatment? He continually hung up the phone then tried to press me to order online. What are they paying you for Jason? To stand there hang up on people, try to push them to order online, etc. No Jason what you are doing is causing this business to lose money. I didn't like the barbecue sauce either.... They should close this place down. It's a joke, just like Jason. Don't order Takeout or Delivery, you've been warned!!!   I now have indigestion. Let me find some Tums.  Did you see the size of the side orders? One Ounce cups at best for $12.00. This place is a rip off. Buyer Beware!!! This is not even a one star restaurant. Don't let the location fool you. I wish I had read the reviews prior to giving this place a try. I would have NEVER EVER had given them a try. The good reviews were given by either an employee or during the first week of opening where they probably put on their best efforts. As a business owner Morgan's let me give you a bit of advise, you are supposed to pot on your best efforts each and every day!",2021-07-04 03:13:33
USfovyfryenT69j_tGmI-A,5,"I waited to review until I visited this place numerous times.  I was sure that my first visit was a fluke. Everything was perfect! I went back a week later and once again I was impressed by everything and my wife agreed. This place has become our new weekly or biweekly place get all you can eat sushi. Its hard to say what I'd recommend since everything has been great. I love the Ewing roll and all of the Dragon rolls. The sushi is made well and doesn't fall apart. They provided a dipping sauce with the crab wontons which was amazing. Not sure what it was but usually the dipping sauces are just mediocre. 

The service is quick and orders are made promptly. They have redone the inside since I started coming here. It is clear they are trying to make this a great place to eat. 

The only downside is they dont offer unlimited or any green tea ice cream at the end.",2019-10-16 17:01:59
_1GEbi_LccwmCfuGPNf6DQ,1,my parents went in to get a drink from the bar and the bartender was so rude to my dad and the waiter ran into my mom. he look at her so rudely like she had done something wrong.,2022-01-01 19:21:15
GigEw-cWHrQYwWHmKHCS0w,1,"I went to BEAUTIFUL NAILS in the Voorhees Town Center because my nail salon was closed. The owner himself was doing my nails so every customers transaction had to go through him. All afternoon I watched people pay for their services...some with cash and many by card and there is a sign that says they accept Visa and MasterCard . When my nails were finally done I reached in my wallet and pulled out my card. The owner began to stutter and finally got out ""Uh....uh...can you go to our ATM in the back""? I said ""Excuse Me...I've seen you accept charges all afternoon ""! He said ""Oh well..it's only 58 cents""..I said ""that's not the issue .. I sat here and watched you accept everyone else's card...why then can you no longer take cards""? He muttered something and said ""It's back here"" as he motioned. To avoid making an even larger scene I went to the back and withdrew money to pay for my services. When I returned to the front of the store I said to him, as his wife was at that moment processing a customer's charge, ""I must tell you how disappointed I am that this occurred and I'm sure if the tables were turned you would be offended if you were in my place of business and you were treated unfairly for no other reason than your skin color. I watched you all afternoon accept charge cards from your Caucasian customers yet when I presented my card you wouldn't accept it and insisted that I get cash. The owner began to speak quickly and said ""Oh...oh next time I take your card.. I take your card"" and I responded ""there will be no next time for my business but I will make it my business thar your store receives the publicity it deserves"". Please help me spread the word about the UNFAIR & UNLAWFUL BUSINESS PRACTICES of BEAUTIFUL NAILS IN VOORHEES TOWN CENTER.",2015-07-05 05:00:17
cEU4IbCouZ1IFwURJKRJRQ,1,"After reading similar comments it's apparent that my experience was the exact same as others. Same reviews for months and no change, somewhat sad.

I've taken my vehicle to this location several times with each time being a terrible experience. I needed an alignment and was replacing suspension parts. It took them three tries to get it right. Each time I had to take it back included several days for them to work on it as well as the costs for me to Uber back and forth 2 additional times.

I took it back later for another alignment months later, and I also needed the travel mode turned off as my car automatically puts itself in that mode when it's not driven. I do this every spring as I don't drive the two seater in the winter months. It took them an additional day over what I was told to do the alignment, and when I went to pick it up, they didn't even try to turn off the travel mode (you need a car computer). I asked the mechanic if he could do it really fast, since I waited and paid for this service, and he told me he didn't know how and sent me on my way. When I tried to complain to corporate, they did nothing. No refund for the service I didn't even receive. 

This last time I called at 8am yesterday and asked if I could bring my car in for a routine state inspection. I said if it's going to take a few days, I can't go with pep boys I need to take it somewhere else. I was told my car would be serviced today, if not first thing tomorrow morning. So I bring it in by 9am. By noon the next day I call the shop to see how things are going, and the person on the phone tells me they haven't even begun to work on the car yet. I said I asked you guys in advance that if it was going to take more time, I would just simply go elsewhere. I was in a time crunch. The person puts me on hold, and then comes back and says you can come get your keys and take the car, essentially wasting 2 days of my time, and now I have to rent a car last minute because they still are not done with my car at 4pm. It's a damn inspection! It's one of the simplest procedure a mechanic has to do!

I will be taking my business to a small business/mechanic who actually works on cars and doesn't treat customers like garbage. DO NOT EVER USE THIS PLACE!",2021-12-31 20:40:42
9HpMD7QFhZyQJ6FuotwNWQ,5,"Their Grove location was the bomb. Delicious food. Reasonably priced. The pork steak was thick tender (they don't even give you a knife and you don't need it) and huge. My husband and I split the left overs the next day. Great rub. Yummy on-the-table bbq sauces. Fries were plentiful and delicious and I don't even like fries, but I couldn't stop eating these, especially with the special dipping sauce. The Brussels sprouts were the best I have ever had and I order and cook them a lot. I didn't like the beans--too plain, but everything else was good: pulled pork, brisket, turkey. Staff was friendly, service efficient, enjoyable atmosphere. Loved the butcher shop where we got a good bottle of nouveau beaujolais to drink with dinner ànd a gorgeous steak to cook at home. Highly recommend. Can't wait to come back.",2021-12-20 11:58:50
zQSW0_fi46U_066lo88GXQ,1,I only come to this location because the parking is convenient. The service is terrible. First of all the women working there have no idea how insurance works or how to properly log it in to the system. On multiple occasions I have had trouble getting blood work done because the people here are so poorly trained they don't have any clue how to get in contact with billing. Second of all what ever happened to service with a smile. I have encountered several different women here all with abysmal attitudes. Finally it is ridiculous that I take time to make an appointment online and I am not seen anywhere close to that time. Every time I have been here there is only one person running the front desk and taking bloods and every time the blood draw is more painful than it should be.,2020-01-15 15:06:30
hiALLsHzVaxmqQXZ1zYsog,4,"Amazing, amazing! I've been here twice so far, and plan on coming back many more times in the future. To start off, this place is definitely not your standard ""American food"" joint; I guess it's supposed to be classified as ""New American"" although that's pretty vague. And I will also note that I took my relatives visiting from Taiwan here and they weren't huge fans, I guess in part because they weren't used to these types of flavors. But if you're looking for American food with a little twist, this is definitely the place for ya!

Of the drinks menu, I've gotten the Antisocial Extrovert which was a little too sour for my liking, but was still good. There's a lot of good cocktail options and most come in super cute little cups.

And of the dinner menu, I've just stuck with the small plates (the large plates are a little bit out of the poor post-grad's budget). Some of the small plates are large enough to fill you up, but some are definitely just appetizer small plates so I'd ask if you're trying to just order a small plate as an entree. I've tried the pork & pear flatbread, the mac and cheese, pork belly confit, rosemary truffle fries, and the bread pudding. The pork & pear flatbread is amazing and filling (have ordered twice), but that combination of savory meat, pesto, and fruit might not appeal to everyone. The mac and cheese is really good as well, and the bread crumbs on top add a nice little crunch (make sure you get the loaded mac and cheese, because on it's own I think it gets a little boring). The pork belly is good, fatty in the right spots, but this is one example of a plate that definitely won't fill you up. The fries are great and come with two dipping sauces and seasoned with, you guessed it, rosemary. Lastly, I have dreams about that bread pudding sometimes. It's just great. Try it out.",2017-09-14 03:14:06
2n1VIiuJueBRHDytgTq9Zg,5,We had heard of this place from my daughter who had been here before so we decided to make it our last meal in Tucson before heading back to Phoenix. So glad we did! We were originally going to go for breakfast because Hubby was craving Huevos Rancheros but we ended up getting there more towards lunchtime but it didn't matter because the entire menu is available all day. How cool is that?! We sat inside but I could see a really nice patio that was full of patrons enjoying their meals. We were served chips and salsa upon being seated and we both opted for one of their signature margaritas. I went for the Mango Chili margarita and Hubby had the Blood Orange. Both were good but I preferred Hubby's just a bit more. Hubby stayed true to his craving and went with the Huevos Rancheros and said they were very good. I on the other hand decided to give the lunch side of the menu some attention and went for the Best of New Mexico Combination plate so I could taste a little of everything. The Green Chili Chicken Enchilada rocked it as did the Chili Relleno. Both were delicious! Even though we were both stuffed and had a couple of to go containers to take with us that we weren't able to finish I still wanted my Fried Ice Cream. Come on! You can't have Mexican food without Fried Ice Cream! Well that's my motto anyways! Theirs was the basic cornflake kind which happens to be my favorite and I always keep it simple with honey only. All in all a great meal and a place I would recommend as well as return to!,2021-02-21 22:03:04
ceFHavITrot4UAW5DG54tA,5,"5 stars for service and food and mostly service. As Nashville is growing exponentially, their service is amazing. We go and my little person always has lots of questions and we over order. I look in the rear view mirror while he does this, so don't judge me if we take a little time. LIke I said, looking in the review mirror, I note if someone is coming. Luckly we have been blessed not to hold someone up. OK love love love love their coffee. Not bitter, not weak, perfect and price is right. Their soups seem a little salty, but not locally their fault, bc they are prepackaged. The bread is perfect everytime and the sandwiches are wonderful. We get the beef and asiago cheese often and love it. Not a fan of onions so we ask to 86 them. Also get the turkey sandwich and the bagels. Great deal 13 bagels and 2 smears for a great price. Again SERVICE SERVICE SERVICE. THEY ARE AMAZING. Tip! They are so amazing!",2015-10-24 18:46:58
EnYowrgAupTyWzqbbi3PhA,4,"I've been coming here for over a year now, every 2 weeks faithfully. I've been living in Philly for 6 years & as someone who deeply cares about their nails it was hard finding a place I could be consistent with. My girl Lacky is the best in the shop especially if you want acrylic. Everyone seems to do great manicures and pedicures which are done well & $20. I dropped one star because I'm a person that makes appointments and I've experienced twice where I made an appt & they booked over it or late getting to my time. Nothing too bad that I didn't return but I wish they would tighten up on appointments.",2018-06-14 23:48:11
c777s7tUlrWkM0BIR9JNyQ,5,"A nice ean BBQ joint right across from some new co dos or apartments on Clayton in Dogtown. I love the dogtown area.  But anyway, too the food. You normally order at the counter. It was early when we went so she just waited on us at the table. Very friendly people. I got the sausage plate which was a lot of food. I wasn't huge fan of the sausage, but it was good. The spices just felt off to me, but that's just my personal opinion.  The mac and cheese I really liked....it was creamy and reminiscent of velveeta, also a favorite of mine.  I know, classy right?  Who cares...its awesome.  

My wife had the pulled pork sandwich.  I had some of it and I thought it was really good. I didn't even think it needed sauce. I had been burned out on pulled pork but I'd go back and order this.  The potato salad she had was also good. 

Definitely worth going back.",2019-10-04 21:57:19
9adqcgfnKX8UnGq2qv4SXQ,5,"I have held 3 special events at Midwest Twisters so far with groups of about 40 children ranging from Kindergarten to 5th grade each time.  EVERY child had an exceptionally great experience and loved the various activities.  When they run over to tell you ""This is so much fun!"", you know you made the right choice!!  They were split into 2 groups.  There are two sides to the building, each with a different set up, and the kids were able to enjoy each by switching midway.  Mickey and his team were incredibly attentive and made sure they had a good time while remaining safe and shared the spaces.  This is a great place for kids to engage in fitness activities, have fun, and as a parent you can let them enjoy that and know that their safety is important for everyone to have a great time!!",2017-05-14 12:35:53
fkHmRCsHSGkHJQ4ai5BtLg,2,"Decided to ignore the previous not so good yelp reviews and live dangerously for a change but sadly this joint lives up to all the mediocre reviews that are posted...

I should have known the minute I stepped through the doors and was greeted by the sourpuss hostess who was abrupt and seemed bothered by our request for a warmer table away from the  door.  In fact she refused to seat us away from the door, stating it would be a hardship for the waitress.  Half the tables were empty.

We ordered the mixed green salad and a veggie pizza to share.  The salad was standard but fresh and plentiful.  The pizza was very bland and lacking in the sauce department.  Tasted fresh just nothing to write home about.  I will concede that aside from the hostess without the mostest the service was good- 

I cannot recommend this place because I was expecting a pizzeria and really this is just a bar that is fronting as a pizza place...",2019-02-17 23:52:58
ZVn0zD_GxUHNQjfVLZAMtQ,5,"Came on busy 4th of July late afternoon, eventually greeted by an exhausted server who was seen running back and forth, yet constantly updating us on every detail - what was taking so long, when he would be with us, what he was doing while he was gone, excellent communication with his customers. Also love the rustic look that is kept constant even in the trailer bathrooms.

Drinks: Had some limited edition Liberty Bell IPA, was pretty solid. Sold on the fact that it was limited edition. Good selection of craft beers, wish there were beers with higher ABV content though.

Food: came hungover already so I wanted to eat everything. had the bacon cheeseburger, and split the fried pickles and Mac and cheese. Also tried a bite of the spicy shrimp roll. The best thing I tried was the fried pickles, the best I've had! Complemented everything else nicely. The portion sizes are also well worth the price, $5 for Mac and cheese that's a ""side portion"" it absolutely was not a side portion, which makes it great to share. I couldn't finish my burger either because it was huge.

Activities: they have ping pong tables, that hacky sack game (name?) and giant Jenga. They also have games featured on their drop down screens. 

Overall: such a great time, would love to come back here.",2015-07-06 05:00:08
g34D6n4yRCxOf_F9g2kWpA,4,"Unique fun menu!

Healthy tasty options.
The Yumm Bento with teriyaki chicken was tasty and the Yumm sauce added a nice unique kick. 
The Chilean Zucchini Bowl was a home run, its what you get when you combine a rice bowl with a Zucchini soup,  we loved it!
The Original Bowl was a decent bowl until we added the Yumm sauce it then became a really tasty treat. 
This was our first time eating at Cafe Yumm but apparently the Yumm Sauce has a cult following and I can see why,  it's good!",2019-01-30 18:34:53
9_U0tFZSKGudgphG_Y4Wmg,4,"In general when I eat out, I tend to go for sandwiches.  So, this was definitely a change of pace for me. I tried the Yumm! Baby Bowl. The only customization that I made to the order was to skip the black olives. 

The Thai jasmine rice was cooked perfectly. The Yumm! sauce was extremely tasty. I wish that there had been more sauce on the rice. I didn't request additional, but that might have been possible. They do have soy sauce and other condiments available near the water station.  I also tried a teriyaki tempeh skewer. Loved it! It had a nice texture and the teriyaki glaze was delicious. 

I try to eat light,  so I appreciated the lower calorie option of the small bowl.  It was priced a bit high IMO.  As others have noted,  the menu items are fairly expensive for the portion size.  

It's not fast food. However, the service is fast. They even have a drive through. If I worked in the area, I'd definitely consider dropping in here during my lunch hour.",2019-11-19 00:07:01
5nd9UFG5AY_PEsUYZoCKJg,3,"I wish I could give Riddle Ale House a solid 3.5, because that's what this visit was. I popped in here on a Monday afternoon for a quick lunch before my dentist's appointment. Our hostess and waitress were absolutely nice and super friendly. Got the Riddle Ale sampler (as a meal) and the Hot Roast Beef sandwich.
Then we waited...for over 35 minutes for our food. Luckily the day was nice and sunny as we sat in the sun room. The waitress came over and apologized, she said one of the cooks had an accident and had to be rushed to the emergency room. The roast beef sandwich was good and the sampler was excellent. Their cheese steak rolls taste homemade and their wing sauce is very good. The onion rings were room temperature and not crispy, but since we were in a rush, I didn't complain (it's onion rings..who gives a shit?).
In the future if something happens, the waitress (or someone) should come to the tables and say something along the line of ""Your food is late, we're short staffed"".

Overall, a good spot. I'll be back.",2016-03-01 04:57:47
XdXgIs4i5JFvtJf0rJlWsA,5,"Collingswood is filled with Italian restaurants, it's almost like a little Italy. However, if you find yourself in the area this is the #1 spot you need to get a reservation for. 

The Kitchen Consigliere has such a classic atmosphere, incredible food and portions, and consistently a fan favorite for whoever we take there. The specials are always fresh -- specifically the lobster ravioli I had a while back I still dream about. 

This place is BYOB so bring your favorite wine, order some Arancini, Crab Ragu, and enjoy the massive tiramisu they serve at the end!",2021-09-09 18:13:42
bS7dmk_OX5oIQvAhTb-bcw,5,"We come here fairly often and this is one of the cleanest and most professionally managed Subways we've seen. We usually end up hitting the lunch crowd and with not a lot of food choices on Tangerine, this location gets plenty of business. Every time we've been here, the staff are all very friendly and professional, the orders are correct, and the place is immaculate. Have absolutely no negative comments about this Subway, they're doing a great job and have definitely earned out continued business!",2019-04-15 22:03:11
-_OH-t_Tnm3-I2RpPjEjwA,5,"Great customer service and such a beautiful assortment of jewelry.  They offer fair pricing for repairs and in a timely fashion.  I enjoy coming here just to browse, always something new and they have unique estate pieces that are fun to look at.",2018-01-08 19:13:13
2ZwkoCXl4VuMz2qOCFXNpw,4,"Dous at City Market just opened on September 5th. I've heard great things about their kitchen and food truck and wanted to try for myself.

 I ordered the balance Bowl for $6. It was a great choice for the cooler day as it was served warm with spinach leaves, rice, black beans, red pepper and a tasty chipotle aioli. The menu stated it was served with an egg and silly me thought that actually meant a whole egg . It was just a teaspoon of finally chopped up egg. I would definitely add chicken or Tofu for the $2 up charge or even avocado for $1, for the next time.

 I will definitely be back to try their other items. I hear the Leblebi (a chickpea soup) is great. Vegan and vegetarian friendly with several options.

Be sure to check out their blog.",2017-09-08 17:15:46
32uJD5JraTEG_9O_-VZeHA,5,"Good service. Ordered salads and appetizers (light dinner). Server was considerate and said she would put in apps after salad came out so not all at once. Extensive food and drink menu. There were even some non-seafood items for those in your party who can't eat shell fish.

Side salad was robust. Fresh salad mix of spinach, and mixed baby greens with ripe tomato and chunks of cucumber. The bacon vinaigrette is light and tasty. 

Fish Camp Shrimp was very tasty. A definite repeat when we come back next time. Nice size portion for one or to share with three people. The polenta cake was light and creamy. The shrimp and tomato with capers was seasoned very well. 

The fried clam strips were very good as well. Lightly beer battered and meaty. Good size pieces, not your typical over fried greasy clams in a basket. For $2 more get the fries and cold slaw (made fresh).

A definite repeat for us. We will be back to try another tasty option!",2019-03-23 02:58:17
fiGSeA6Cew0IfPy0w2IZMg,4,"Very interesting place! You step off of Pendleton Pike and straight into little Germany! 

This little store/restaurant is packed with anything and everything German. You can buy gifts galore as well as pastries and breads. I also saw multiple people coming in to grab takeout. 

I brought my ethnic club and we sat in a little room with a table just the right size for us :). Most of us tried the #18 and all of us loved the hot sausage the most. 

When our food was served I felt like I was right back at my Grandma's house. The plate designs are all from the 60's/70's or even before. That paired with the homemade cooking makes you feel like you're with family. 

If you have never popped in definitely check it out!",2018-05-06 12:21:48
-rkm6xFQbeREIeJMc-E1yA,5,"The best Italian food I've ever had, it was mine and my boyfriends first time trying this place tonight and WOW we were impressed!!! I had the eggplant parmigiana, he had the giovanna thing (forgot what it's called) but both were AMAZING! Really great food, great quality!! The ambiance is nice as well, dimly lit and fancy! Will definitely be returning for more date nights",2022-01-09 01:31:58
5JgyYnsn-j0hOAE_znph9A,4,"The perfect Hookah bar. I'm not sure what they do differently but their hookah never gets harsh. We had ours for almost 4 hours and it didn't get harsh at all. The environment is good, our server Ally was very attentive and friendly. Don't let their plastic cups fool you the drinks are great. Only issue is they have gratuity included and it's at managers discretion right on the menu: Theoretically they could charge you a 100% tip, (ours was only 10).


Ps our hookah never ran out, at other bars it only last about 2 hours so they really fill it up. I will surely return .",2020-03-07 06:55:54
D-bqLpijiXykkuY1RMs-9g,5,"Great place for brunch. While it is very packed, the building is very big (two floors) and the service is quick. There was a live DJ on the patio when I got there for brunch on Sunday. The music isn't so loud you can't talk at your table, so it's a nice addition. 

The deviled eggs were delicious and so was the chicken and waffles entree. I NEVER order chicken and waffles because I feel like, though it is a simple meal, it's easily destroyed by many restaurants (dry, over fried chicken, hard waffle, etc). This one was done to perfection. The waffles were fluffy and the chicken was flavorful and fried just enough. The bacon syrup had a nice flavor but wasn't overly sweet. 

This place is worth a visit and deserves its popularity. As long as you know there may be a wait, you're in for a treat.",2020-12-06 03:48:26
K3aALDXCZDUMZoak1jStiQ,4,"Good food, sorry I missed out on the wings:( 
The margarita was horrible though;(
Thursday is wing night got there at 815 and no wings:(
Had to get a chicken sandwich which was tasty!!! 
My husband had the ribs which fell right off the bone. 
If the drink was better would be a great meal. 
To the new owners highly recommend you make more wings for Thursday and ask me how to make great margarita!",2021-12-10 03:19:37
VU-Gr_Y6391lscYDKAcETQ,4,"I love Trident and I love their Pizza! Great place to have some beer & pizza! They have outdoor seating and super duper close to the UA. Great atmosphere and awesome staff! We ordered 2 small pizzas which have 4 slices each. Perfect if you can't decide on one type of pizza or if you don't want to share with your significant other. 

We also ordered calamari but the portion is small compared to their other Trident locations which was pretty disappointing.

Great place to watch sports!",2021-11-30 19:56:11
HKou_5tA8baQqMgUu4UflA,4,"Very cool atmosphere for a restaurant in Indianapolis. When I walk into this place I feel like I'm on vacation eating at a restaurant by the marina or the water. It's for sure a hidden gem on Indy's west side. Best Bart about this place is they have so many options and it's very reasonably priced too which might be the greatest part. It's conveniently located right off of the interstate in a strip mall and parking is a breeze. They've got a full bar, and even have a popcorn machine when you walk in the door. Should definitely come to this place more often if I'm truly being honest",2018-12-23 22:21:56
nphSe9bPu0uapAGA_KC8ow,1,"Wedgewood Pharmacy acquired Diamondback Drugs. Whether it's Wedgewood or the outside pressure exerted by the private equity fund, New Harbor Capital, the customer experience with Wedgewood is a huge step down from Diamondback. I called today to refill medications, as well as get a refill on some new medications. Despite having all the information on the medications (dose, form, etc.), the technician refused to provide any pricing or contact the vet for a refill. Overall, it was a negative customer experience with all the work put on the customer. They wouldn't even give ANY pricing, despite being a customer for years, until the vet sent them a prescription refill. 

After being a customer for years, I will not be returning. Within 5 minutes, I was able to have the medicines ordered via another company without the hassle of calling a curt customer service agent or having to harass the vet for a prescription.",2020-01-09 18:25:09
VN3apynnuv00bFwNOnXqqg,3,"I suppose these places aren't created equally. I felt like pizza for lunch, and instead of just getting a slice from the shop near my office, I took the walk to Snap. I ordered ahead, but there were so many people ahead of me that I waited probably as long as I would have had I just ordered in line. Then there was the actual pizza. I didn't realize we were stealing Domino's tactics with the conveyor belt cooking method, but okay, I get it: costs. Takes less time to teach someone how to use a peel and oven than put it on a belt. But surely that means the ingredients were up to par? Sort of.

I got a bunch of stuff on my pizza, and at this point I can't specifically tell you what, but it was a glorified margherita, and it kinda just looked like they sprinkled it haphazardly and barely touched any heat.

So, I'm not yet sold on the idea of the ""quick custom pizza"" when it wasn't quick nor did I find the customizations to be worth the price.",2019-06-03 18:12:45
Q2cW75ZwfVKPpOrVwAtMYg,1,"BEWARE when you sign up to look at the process for cancelling your membership.  It is easy to sign up and set up autopay methods to get your money.  However, to cancel and stop them from taking your money, they require you to download a form and mail it in to a different location.  Then it can get ""lost"" and they don't have a record of your cancellation and you keep getting charged.  Highly recommend sending the cancellation mail in via certified mail so they can't claim in got lost.  Also note they charge you one extra month after receipt of the cancellation notice (30-day notice).",2015-11-02 17:29:14
mMtTHNOef-mTuqRouPJR2Q,4,"I have been seeing this place all over the Reno Foodies  on Facebook and Instagram and was dying to try to these tacos. When I saw yelp was doing a $10 special I was all about jumping on this deal!  My husband and I  decided to try it out on a Friday night around 5:30. When arriving we were able to walk right to the register to place our order. We both got the tacos el compadre. One order was with cheese the other without. Once our order was placed we received our drinks and were told to come back in about 20 minutes. 


We took our drinks and sat outside on their front patio and waited about 20-25 minutes and decided to go in and see if our order was done. By now there was a line out the door and it was kinda of confusing...like do I wait in line where people are ordering? Is there another line for pick ups? Do they call your order out??   I realized that I had get back in the order line and ask about our order.  They then went into the kitchen area and had to find our order.  I think that they need to use a PA system over their speakers to announce that your order is ready to pick up, it would help with the confusion and congestion in the ordering line, especially since the dining room is closed and people are waiting on the patio like we were.

As for the food, the tacos are legit! We both preferred the tacos without the cheese, the ones without the cheese seemed to have more meat in them and we both liked the sauce that you dunked your tacos in. Both the beans and rice were both delicious!  But I would definitely go back for the tacos!",2020-08-31 00:51:58
QEksblhhjXZ6NPvTVwAqzQ,5,"I took the train from DC to get tatted by Oba. His shop is cool & artsy. The other tattoo artists & staff were great as well. The atmosphere was filled with good vibes, laughter, and great conversation. I feel like I wanted to come back & just hang out without necessarily getting a tattoo. 
The tattoo I received was perfect! He delivered exactly what I visioned. I will definitely be back!",2020-07-23 14:08:59
